<NUMBER OF ZONES> 98
<NUMBER OF NODES> 975
<FIRST THRU NODE> 99
<NUMBER OF LINKS> 2184
<END OF METADATA> 



	Init node 	Term node 	Capacity 	Length 	Free Flow Time 	B 	Power 	Speed limit 	Toll 	Type 	; 
 	289 	411 	   600.000 	 90.000 	 3.000 	1.000 	4.00 	0.00 	0.00 	1 	; 
 	290 	19  	999999.000 	  0.000 	 0.000 	0.000 	4.00 	0.00 	0.00 	0 	; 
 	290 	143 	  2800.000 	 36.000 	 2.000 	1.000 	4.00 	0.00 	0.00 	1 	; 
 	290 	937 	  2400.000 	514.000 	14.6666670000 	1.000 	4.00 	0.00 	0.00 	1 	; 
 	291 	135 	  2800.000 	 22.000 	 0.6666670000 	1.000 	4.00 	0.00 	0.00 	1 	; 
 	291 	909 	  2800.000 	 43.000 	 1.000 	1.000 	4.00 	0.00 	0.00 	1 	; 
 	292 	48  	999999.000 	  0.000 	 0.000 	0.000 	4.00 	0.00 	0.00 	0 	; 
 	292 	376 	   600.000 	262.000 	10.6666670000 	1.000 	4.00 	0.00 	0.00 	1 	; 
 	293 	843 	  2800.000 	133.000 	 8.000 	1.000 	4.00 	0.00 	0.00 	1 	; 
 	294 	38  	999999.000 	  0.000 	 0.000 	0.000 	4.00 	0.00 	0.00 	0 	; 
 	294 	39  	999999.000 	  0.000 	 0.000 	0.000 	4.00 	0.00 	0.00 	0 	; 
 	294 	297 	   900.000 	103.000 	 4.000 	1.000 	4.00 	0.00 	0.00 	1 	; 
 	294 	743 	   900.000 	 77.000 	 2.000 	1.000 	4.00 	0.00 	0.00 	1 	; 
 	295 	741 	   900.000 	189.000 	 5.000 	1.000 	4.00 	0.00 	0.00 	1 	; 
 	296 	101 	   900.000 	304.000 	 7.3333330000 	1.000 	4.00 	0.00 	0.00 	1 	; 
 	297 	39  	999999.000 	  0.000 	 0.000 	0.000 	4.00 	0.00 	0.00 	0 	; 
 	297 	299 	   900.000 	348.000 	14.6666670000 	1.000 	4.00 	0.00 	0.00 	1 	; 
 	298 	330 	  2400.000 	568.000 	30.3333330000 	1.000 	4.00 	0.00 	0.00 	1 	; 
 	299 	37  	999999.000 	  0.000 	 0.000 	0.000 	4.00 	0.00 	0.00 	0 	; 
 	299 	39  	999999.000 	  0.000 	 0.000 	0.000 	4.00 	0.00 	0.00 	0 	; 
 	299 	294 	   900.000 	451.000 	11.3333330000 	1.000 	4.00 	0.00 	0.00 	1 	; 
 	299 	846 	   900.000 	445.000 	11.000 	1.000 	4.00 	0.00 	0.00 	1 	; 
 	300 	303 	   900.000 	178.000 	15.3333330000 	1.000 	4.00 	0.00 	0.00 	1 	; 
 	301 	293 	  2800.000 	137.000 	 7.000 	1.000 	4.00 	0.00 	0.00 	1 	; 
 	302 	48  	999999.000 	  0.000 	 0.000 	0.000 	4.00 	0.00 	0.00 	0 	; 
 	302 	292 	   600.000 	253.000 	 7.000 	1.000 	4.00 	0.00 	0.00 	1 	; 
 	302 	380 	   600.000 	236.000 	 6.000 	1.000 	4.00 	0.00 	0.00 	1 	; 
 	302 	789 	   600.000 	 85.000 	 2.6666670000 	1.000 	4.00 	0.00 	0.00 	1 	; 
 	303 	79  	999999.000 	  0.000 	 0.000 	0.000 	4.00 	0.00 	0.00 	0 	; 
 	303 	305 	  2400.000 	 90.000 	 6.6666670000 	1.000 	4.00 	0.00 	0.00 	1 	; 
 	303 	749 	   900.000 	463.000 	14.000 	1.000 	4.00 	0.00 	0.00 	1 	; 
 	303 	782 	  2400.000 	285.000 	12.000 	1.000 	4.00 	0.00 	0.00 	1 	; 
 	303 	892 	  2400.000 	310.000 	10.000 	1.000 	4.00 	0.00 	0.00 	1 	; 
 	304 	300 	   900.000 	457.000 	14.6666670000 	1.000 	4.00 	0.00 	0.00 	1 	; 
 	304 	306 	   900.000 	 34.000 	 1.3333330000 	1.000 	4.00 	0.00 	0.00 	1 	; 
 	304 	741 	   900.000 	 66.000 	 3.000 	1.000 	4.00 	0.00 	0.00 	1 	; 
 	305 	298 	  2400.000 	277.000 	18.3333330000 	1.000 	4.00 	0.00 	0.00 	1 	; 
 	305 	303 	  2400.000 	 90.000 	11.3333330000 	1.000 	4.00 	0.00 	0.00 	1 	; 
 	305 	753 	   900.000 	188.000 	 6.6666670000 	1.000 	4.00 	0.00 	0.00 	1 	; 
 	306 	304 	   900.000 	 34.000 	 1.000 	1.000 	4.00 	0.00 	0.00 	1 	; 
 	306 	722 	   900.000 	 43.000 	 1.3333330000 	1.000 	4.00 	0.00 	0.00 	1 	; 
 	307 	84  	999999.000 	  0.000 	 0.000 	0.000 	4.00 	0.00 	0.00 	0 	; 
 	307 	308 	   900.000 	 26.000 	 0.6666670000 	1.000 	4.00 	0.00 	0.00 	1 	; 
 	308 	84  	999999.000 	  0.000 	 0.000 	0.000 	4.00 	0.00 	0.00 	0 	; 
 	308 	309 	   900.000 	194.000 	 5.000 	1.000 	4.00 	0.00 	0.00 	1 	; 
 	309 	84  	999999.000 	  0.000 	 0.000 	0.000 	4.00 	0.00 	0.00 	0 	; 
 	309 	210 	   900.000 	166.000 	 4.000 	1.000 	4.00 	0.00 	0.00 	1 	; 
 	309 	922 	   900.000 	397.000 	10.000 	1.000 	4.00 	0.00 	0.00 	1 	; 
 	310 	86  	999999.000 	  0.000 	 0.000 	0.000 	4.00 	0.00 	0.00 	0 	; 
 	310 	269 	  2400.000 	227.000 	18.000 	1.000 	4.00 	0.00 	0.00 	1 	; 
 	311 	94  	999999.000 	  0.000 	 0.000 	0.000 	4.00 	0.00 	0.00 	0 	; 
 	311 	312 	  2800.000 	 78.000 	 3.000 	1.000 	4.00 	0.00 	0.00 	1 	; 
 	312 	94  	999999.000 	  0.000 	 0.000 	0.000 	4.00 	0.00 	0.00 	0 	; 
 	312 	313 	  2800.000 	159.000 	20.6666670000 	1.000 	4.00 	0.00 	0.00 	1 	; 
 	313 	314 	  2800.000 	 38.000 	 1.3333330000 	1.000 	4.00 	0.00 	0.00 	1 	; 
 	313 	455 	  2800.000 	 62.000 	 3.000 	1.000 	4.00 	0.00 	0.00 	1 	; 
 	313 	765 	   900.000 	165.000 	 5.3333330000 	1.000 	4.00 	0.00 	0.00 	1 	; 
 	314 	313 	  2800.000 	 38.000 	 2.000 	1.000 	4.00 	0.00 	0.00 	1 	; 
 	314 	315 	  2800.000 	 55.000 	 1.6666670000 	1.000 	4.00 	0.00 	0.00 	1 	; 
 	314 	415 	  2800.000 	122.000 	 7.000 	1.000 	4.00 	0.00 	0.00 	1 	; 
 	314 	468 	   900.000 	 54.000 	 1.6666670000 	1.000 	4.00 	0.00 	0.00 	1 	; 
 	315 	366 	  2800.000 	683.000 	24.000 	1.000 	4.00 	0.00 	0.00 	1 	; 
 	316 	331 	  2400.000 	 65.000 	 1.3333330000 	1.000 	4.00 	0.00 	0.00 	1 	; 
 	316 	376 	  2400.000 	 96.000 	12.3333330000 	1.000 	4.00 	0.00 	0.00 	1 	; 
 	316 	884 	   600.000 	198.000 	15.3333330000 	1.000 	4.00 	0.00 	0.00 	1 	; 
 	317 	318 	  2400.000 	132.000 	 9.6666670000 	1.000 	4.00 	0.00 	0.00 	1 	; 
 	318 	320 	  2400.000 	197.000 	15.3333330000 	1.000 	4.00 	0.00 	0.00 	1 	; 
 	318 	325 	  2400.000 	 31.000 	 1.3333330000 	1.000 	4.00 	0.00 	0.00 	1 	; 
 	318 	750 	  2400.000 	301.000 	 6.3333330000 	1.000 	4.00 	0.00 	0.00 	1 	; 
 	319 	320 	   600.000 	 31.000 	 1.3333330000 	1.000 	4.00 	0.00 	0.00 	1 	; 
 	319 	325 	  2400.000 	198.000 	10.6666670000 	1.000 	4.00 	0.00 	0.00 	1 	; 
 	319 	884 	   600.000 	137.000 	15.3333330000 	1.000 	4.00 	0.00 	0.00 	1 	; 
 	320 	319 	   600.000 	 31.000 	 1.3333330000 	1.000 	4.00 	0.00 	0.00 	1 	; 
 	320 	384 	   600.000 	174.000 	 6.6666670000 	1.000 	4.00 	0.00 	0.00 	1 	; 
 	320 	935 	  2400.000 	216.000 	 6.6666670000 	1.000 	4.00 	0.00 	0.00 	1 	; 
 	321 	318 	  2400.000 	100.000 	 4.3333330000 	1.000 	4.00 	0.00 	0.00 	1 	; 
 	322 	81  	999999.000 	  0.000 	 0.000 	0.000 	4.00 	0.00 	0.00 	0 	; 
 	322 	380 	  2400.000 	 86.000 	 2.6666670000 	1.000 	4.00 	0.00 	0.00 	1 	; 
 	323 	63  	999999.000 	  0.000 	 0.000 	0.000 	4.00 	0.00 	0.00 	0 	; 
 	323 	86  	999999.000 	  0.000 	 0.000 	0.000 	4.00 	0.00 	0.00 	0 	; 
 	323 	310 	  2400.000 	343.000 	12.3333330000 	1.000 	4.00 	0.00 	0.00 	1 	; 
 	324 	81  	999999.000 	  0.000 	 0.000 	0.000 	4.00 	0.00 	0.00 	0 	; 
 	324 	328 	  2400.000 	165.000 	10.3333330000 	1.000 	4.00 	0.00 	0.00 	1 	; 
 	325 	316 	  2400.000 	137.000 	 8.6666670000 	1.000 	4.00 	0.00 	0.00 	1 	; 
 	325 	318 	  2400.000 	 31.000 	 0.6666670000 	1.000 	4.00 	0.00 	0.00 	1 	; 
 	325 	326 	  2400.000 	128.000 	 4.6666670000 	1.000 	4.00 	0.00 	0.00 	1 	; 
 	326 	329 	  2400.000 	132.000 	 8.3333330000 	1.000 	4.00 	0.00 	0.00 	1 	; 
 	327 	319 	  2400.000 	131.000 	13.3333330000 	1.000 	4.00 	0.00 	0.00 	1 	; 
 	328 	317 	  2400.000 	128.000 	 4.000 	1.000 	4.00 	0.00 	0.00 	1 	; 
 	328 	329 	   900.000 	 38.000 	 1.6666670000 	1.000 	4.00 	0.00 	0.00 	1 	; 
 	328 	374 	   900.000 	192.000 	 9.6666670000 	1.000 	4.00 	0.00 	0.00 	1 	; 
 	329 	322 	  2400.000 	165.000 	 5.000 	1.000 	4.00 	0.00 	0.00 	1 	; 
 	329 	328 	   900.000 	 38.000 	 2.000 	1.000 	4.00 	0.00 	0.00 	1 	; 
 	330 	321 	  2400.000 	 75.000 	 4.000 	1.000 	4.00 	0.00 	0.00 	1 	; 
 	331 	325 	  2400.000 	 72.000 	 1.6666670000 	1.000 	4.00 	0.00 	0.00 	1 	; 
 	332 	227 	  2400.000 	 84.000 	16.000 	1.000 	4.00 	0.00 	0.00 	1 	; 
 	333 	334 	   900.000 	195.000 	 8.3333330000 	1.000 	4.00 	0.00 	0.00 	1 	; 
 	334 	20  	999999.000 	  0.000 	 0.000 	0.000 	4.00 	0.00 	0.00 	0 	; 
 	334 	335 	   900.000 	146.000 	11.3333330000 	1.000 	4.00 	0.00 	0.00 	1 	; 
 	335 	20  	999999.000 	  0.000 	 0.000 	0.000 	4.00 	0.00 	0.00 	0 	; 
 	335 	364 	   900.000 	 22.000 	 1.6666670000 	1.000 	4.00 	0.00 	0.00 	1 	; 
 	335 	405 	   900.000 	303.000 	 9.6666670000 	1.000 	4.00 	0.00 	0.00 	1 	; 
 	335 	871 	   900.000 	260.000 	10.000 	1.000 	4.00 	0.00 	0.00 	1 	; 
 	336 	337 	   900.000 	 39.000 	 1.000 	1.000 	4.00 	0.00 	0.00 	1 	; 
 	337 	332 	  2400.000 	348.000 	33.3333330000 	1.000 	4.00 	0.00 	0.00 	1 	; 
 	337 	335 	   900.000 	474.000 	19.000 	1.000 	4.00 	0.00 	0.00 	1 	; 
 	337 	336 	   900.000 	 39.000 	 2.000 	1.000 	4.00 	0.00 	0.00 	1 	; 
 	338 	74  	999999.000 	  0.000 	 0.000 	0.000 	4.00 	0.00 	0.00 	0 	; 
 	338 	339 	   900.000 	 11.000 	 0.3333330000 	1.000 	4.00 	0.00 	0.00 	1 	; 
 	338 	347 	  2400.000 	223.000 	 6.000 	1.000 	4.00 	0.00 	0.00 	1 	; 
 	338 	957 	   900.000 	112.000 	 2.6666670000 	1.000 	4.00 	0.00 	0.00 	1 	; 
 	339 	338 	   900.000 	 11.000 	 0.3333330000 	1.000 	4.00 	0.00 	0.00 	1 	; 
 	339 	342 	  2400.000 	107.000 	 3.3333330000 	1.000 	4.00 	0.00 	0.00 	1 	; 
 	339 	491 	   900.000 	135.000 	 3.3333330000 	1.000 	4.00 	0.00 	0.00 	1 	; 
 	340 	32  	999999.000 	  0.000 	 0.000 	0.000 	4.00 	0.00 	0.00 	0 	; 
 	340 	341 	  2400.000 	260.000 	 5.3333330000 	1.000 	4.00 	0.00 	0.00 	1 	; 
 	340 	345 	   900.000 	 18.000 	 0.3333330000 	1.000 	4.00 	0.00 	0.00 	1 	; 
 	341 	32  	999999.000 	  0.000 	 0.000 	0.000 	4.00 	0.00 	0.00 	0 	; 
 	341 	106 	   600.000 	287.000 	 7.3333330000 	1.000 	4.00 	0.00 	0.00 	1 	; 
 	341 	216 	  2400.000 	323.000 	 7.000 	1.000 	4.00 	0.00 	0.00 	1 	; 
 	342 	74  	999999.000 	  0.000 	 0.000 	0.000 	4.00 	0.00 	0.00 	0 	; 
 	342 	350 	  2400.000 	166.000 	 5.000 	1.000 	4.00 	0.00 	0.00 	1 	; 
 	343 	33  	999999.000 	  0.000 	 0.000 	0.000 	4.00 	0.00 	0.00 	0 	; 
 	343 	339 	  2400.000 	186.000 	 8.6666670000 	1.000 	4.00 	0.00 	0.00 	1 	; 
 	344 	71  	999999.000 	  0.000 	 0.000 	0.000 	4.00 	0.00 	0.00 	0 	; 
 	344 	340 	  2400.000 	128.000 	 2.6666670000 	1.000 	4.00 	0.00 	0.00 	1 	; 
 	345 	32  	999999.000 	  0.000 	 0.000 	0.000 	4.00 	0.00 	0.00 	0 	; 
 	345 	340 	   900.000 	 18.000 	 0.3333330000 	1.000 	4.00 	0.00 	0.00 	1 	; 
 	345 	346 	  2400.000 	128.000 	 2.6666670000 	1.000 	4.00 	0.00 	0.00 	1 	; 
 	345 	504 	   900.000 	107.000 	 2.6666670000 	1.000 	4.00 	0.00 	0.00 	1 	; 
 	346 	71  	999999.000 	  0.000 	 0.000 	0.000 	4.00 	0.00 	0.00 	0 	; 
 	346 	349 	  2400.000 	 89.000 	 2.000 	1.000 	4.00 	0.00 	0.00 	1 	; 
 	347 	33  	999999.000 	  0.000 	 0.000 	0.000 	4.00 	0.00 	0.00 	0 	; 
 	347 	348 	  2400.000 	 16.000 	 0.3333330000 	1.000 	4.00 	0.00 	0.00 	1 	; 
 	348 	33  	999999.000 	  0.000 	 0.000 	0.000 	4.00 	0.00 	0.00 	0 	; 
 	348 	476 	  2400.000 	142.000 	 9.000 	1.000 	4.00 	0.00 	0.00 	1 	; 
 	349 	71  	999999.000 	  0.000 	 0.000 	0.000 	4.00 	0.00 	0.00 	0 	; 
 	349 	338 	  2400.000 	291.000 	12.6666670000 	1.000 	4.00 	0.00 	0.00 	1 	; 
 	349 	350 	   900.000 	 19.000 	 0.3333330000 	1.000 	4.00 	0.00 	0.00 	1 	; 
 	349 	504 	   900.000 	185.000 	 4.6666670000 	1.000 	4.00 	0.00 	0.00 	1 	; 
 	350 	71  	999999.000 	  0.000 	 0.000 	0.000 	4.00 	0.00 	0.00 	0 	; 
 	350 	349 	   900.000 	 19.000 	 0.3333330000 	1.000 	4.00 	0.00 	0.00 	1 	; 
 	350 	351 	  2400.000 	 24.000 	 0.6666670000 	1.000 	4.00 	0.00 	0.00 	1 	; 
 	351 	344 	  2400.000 	 90.000 	 2.3333330000 	1.000 	4.00 	0.00 	0.00 	1 	; 
 	352 	32  	999999.000 	  0.000 	 0.000 	0.000 	4.00 	0.00 	0.00 	0 	; 
 	352 	345 	  2400.000 	152.000 	 3.3333330000 	1.000 	4.00 	0.00 	0.00 	1 	; 
 	353 	21  	999999.000 	  0.000 	 0.000 	0.000 	4.00 	0.00 	0.00 	0 	; 
 	353 	285 	   900.000 	394.000 	15.000 	1.000 	4.00 	0.00 	0.00 	1 	; 
 	353 	360 	   900.000 	 18.000 	 0.3333330000 	1.000 	4.00 	0.00 	0.00 	1 	; 
 	353 	964 	  2400.000 	384.000 	10.3333330000 	1.000 	4.00 	0.00 	0.00 	1 	; 
 	354 	57  	999999.000 	  0.000 	 0.000 	0.000 	4.00 	0.00 	0.00 	0 	; 
 	354 	971 	  2400.000 	 11.000 	 0.3333330000 	1.000 	4.00 	0.00 	0.00 	1 	; 
 	355 	85  	999999.000 	  0.000 	 0.000 	0.000 	4.00 	0.00 	0.00 	0 	; 
 	355 	110 	   900.000 	441.000 	11.000 	1.000 	4.00 	0.00 	0.00 	1 	; 
 	356 	57  	999999.000 	  0.000 	 0.000 	0.000 	4.00 	0.00 	0.00 	0 	; 
 	356 	354 	  2400.000 	104.000 	 2.6666670000 	1.000 	4.00 	0.00 	0.00 	1 	; 
 	356 	358 	   900.000 	 16.000 	 0.3333330000 	1.000 	4.00 	0.00 	0.00 	1 	; 
 	356 	953 	   900.000 	247.000 	 6.3333330000 	1.000 	4.00 	0.00 	0.00 	1 	; 
 	357 	359 	   900.000 	158.000 	11.6666670000 	1.000 	4.00 	0.00 	0.00 	1 	; 
 	358 	57  	999999.000 	  0.000 	 0.000 	0.000 	4.00 	0.00 	0.00 	0 	; 
 	358 	155 	  2400.000 	218.000 	 4.6666670000 	1.000 	4.00 	0.00 	0.00 	1 	; 
 	358 	276 	   900.000 	192.000 	 6.000 	1.000 	4.00 	0.00 	0.00 	1 	; 
 	358 	356 	   900.000 	 16.000 	 0.3333330000 	1.000 	4.00 	0.00 	0.00 	1 	; 
 	359 	360 	  2400.000 	535.000 	25.3333330000 	1.000 	4.00 	0.00 	0.00 	1 	; 
 	359 	362 	   900.000 	 16.000 	 0.3333330000 	1.000 	4.00 	0.00 	0.00 	1 	; 
 	360 	21  	999999.000 	  0.000 	 0.000 	0.000 	4.00 	0.00 	0.00 	0 	; 
 	360 	353 	   900.000 	 18.000 	 0.3333330000 	1.000 	4.00 	0.00 	0.00 	1 	; 
 	360 	919 	  2400.000 	 51.000 	 1.6666670000 	1.000 	4.00 	0.00 	0.00 	1 	; 
 	361 	85  	999999.000 	  0.000 	 0.000 	0.000 	4.00 	0.00 	0.00 	0 	; 
 	361 	357 	   900.000 	512.000 	12.3333330000 	1.000 	4.00 	0.00 	0.00 	1 	; 
 	362 	278 	  2400.000 	 22.000 	 0.6666670000 	1.000 	4.00 	0.00 	0.00 	1 	; 
 	362 	877 	   900.000 	430.000 	11.3333330000 	1.000 	4.00 	0.00 	0.00 	1 	; 
 	363 	228 	   900.000 	242.000 	26.6666670000 	1.000 	4.00 	0.00 	0.00 	1 	; 
 	364 	20  	999999.000 	  0.000 	 0.000 	0.000 	4.00 	0.00 	0.00 	0 	; 
 	364 	335 	   900.000 	 22.000 	 1.000 	1.000 	4.00 	0.00 	0.00 	1 	; 
 	364 	365 	   900.000 	110.000 	 2.6666670000 	1.000 	4.00 	0.00 	0.00 	1 	; 
 	364 	367 	   900.000 	146.000 	 5.000 	1.000 	4.00 	0.00 	0.00 	1 	; 
 	365 	364 	   900.000 	110.000 	 7.6666670000 	1.000 	4.00 	0.00 	0.00 	1 	; 
 	365 	373 	   900.000 	175.000 	 4.3333330000 	1.000 	4.00 	0.00 	0.00 	1 	; 
 	366 	16  	999999.000 	  0.000 	 0.000 	0.000 	4.00 	0.00 	0.00 	0 	; 
 	366 	368 	   900.000 	 35.000 	 2.000 	1.000 	4.00 	0.00 	0.00 	1 	; 
 	366 	806 	  2800.000 	321.000 	17.3333330000 	1.000 	4.00 	0.00 	0.00 	1 	; 
 	366 	873 	   900.000 	199.000 	 9.6666670000 	1.000 	4.00 	0.00 	0.00 	1 	; 
 	367 	20  	999999.000 	  0.000 	 0.000 	0.000 	4.00 	0.00 	0.00 	0 	; 
 	367 	363 	   900.000 	196.000 	 9.3333330000 	1.000 	4.00 	0.00 	0.00 	1 	; 
 	368 	311 	  2800.000 	503.000 	15.3333330000 	1.000 	4.00 	0.00 	0.00 	1 	; 
 	368 	366 	   900.000 	 35.000 	 1.6666670000 	1.000 	4.00 	0.00 	0.00 	1 	; 
 	368 	770 	   600.000 	526.000 	21.6666670000 	1.000 	4.00 	0.00 	0.00 	1 	; 
 	369 	52  	999999.000 	  0.000 	 0.000 	0.000 	4.00 	0.00 	0.00 	0 	; 
 	369 	370 	   900.000 	228.000 	 9.3333330000 	1.000 	4.00 	0.00 	0.00 	1 	; 
 	370 	17  	999999.000 	  0.000 	 0.000 	0.000 	4.00 	0.00 	0.00 	0 	; 
 	370 	52  	999999.000 	  0.000 	 0.000 	0.000 	4.00 	0.00 	0.00 	0 	; 
 	370 	369 	   900.000 	228.000 	 8.6666670000 	1.000 	4.00 	0.00 	0.00 	1 	; 
 	370 	373 	   900.000 	140.000 	 9.6666670000 	1.000 	4.00 	0.00 	0.00 	1 	; 
 	370 	471 	   600.000 	328.000 	 8.3333330000 	1.000 	4.00 	0.00 	0.00 	1 	; 
 	371 	372 	  2800.000 	 84.000 	 2.6666670000 	1.000 	4.00 	0.00 	0.00 	1 	; 
 	372 	368 	  2800.000 	113.000 	 9.3333330000 	1.000 	4.00 	0.00 	0.00 	1 	; 
 	373 	365 	   900.000 	175.000 	 9.3333330000 	1.000 	4.00 	0.00 	0.00 	1 	; 
 	373 	366 	   900.000 	340.000 	19.6666670000 	1.000 	4.00 	0.00 	0.00 	1 	; 
 	373 	370 	   900.000 	140.000 	 5.3333330000 	1.000 	4.00 	0.00 	0.00 	1 	; 
 	373 	472 	   900.000 	329.000 	 8.3333330000 	1.000 	4.00 	0.00 	0.00 	1 	; 
 	374 	81  	999999.000 	  0.000 	 0.000 	0.000 	4.00 	0.00 	0.00 	0 	; 
 	374 	748 	   900.000 	342.000 	17.3333330000 	1.000 	4.00 	0.00 	0.00 	1 	; 
 	375 	376 	  2400.000 	102.000 	 2.000 	1.000 	4.00 	0.00 	0.00 	1 	; 
 	376 	316 	  2400.000 	 96.000 	 2.000 	1.000 	4.00 	0.00 	0.00 	1 	; 
 	376 	382 	   600.000 	130.000 	 4.3333330000 	1.000 	4.00 	0.00 	0.00 	1 	; 
 	376 	849 	  2400.000 	392.000 	19.000 	1.000 	4.00 	0.00 	0.00 	1 	; 
 	376 	883 	   600.000 	201.000 	 9.000 	1.000 	4.00 	0.00 	0.00 	1 	; 
 	377 	379 	   600.000 	213.000 	15.000 	1.000 	4.00 	0.00 	0.00 	1 	; 
 	377 	961 	   600.000 	122.000 	 3.000 	1.000 	4.00 	0.00 	0.00 	1 	; 
 	378 	81  	999999.000 	  0.000 	 0.000 	0.000 	4.00 	0.00 	0.00 	0 	; 
 	378 	328 	   900.000 	297.000 	19.000 	1.000 	4.00 	0.00 	0.00 	1 	; 
 	379 	377 	   600.000 	213.000 	 5.3333330000 	1.000 	4.00 	0.00 	0.00 	1 	; 
 	379 	440 	   900.000 	 38.000 	 1.6666670000 	1.000 	4.00 	0.00 	0.00 	1 	; 
 	379 	542 	   900.000 	 78.000 	 2.3333330000 	1.000 	4.00 	0.00 	0.00 	1 	; 
 	380 	790 	  2400.000 	196.000 	 9.000 	1.000 	4.00 	0.00 	0.00 	1 	; 
 	381 	302 	   600.000 	202.000 	 5.000 	1.000 	4.00 	0.00 	0.00 	1 	; 
 	382 	302 	   600.000 	385.000 	11.000 	1.000 	4.00 	0.00 	0.00 	1 	; 
 	383 	320 	   600.000 	100.000 	 2.3333330000 	1.000 	4.00 	0.00 	0.00 	1 	; 
 	384 	383 	   600.000 	 74.000 	 2.000 	1.000 	4.00 	0.00 	0.00 	1 	; 
 	384 	936 	   600.000 	124.000 	 3.6666670000 	1.000 	4.00 	0.00 	0.00 	1 	; 
 	385 	324 	  2400.000 	 83.000 	 2.000 	1.000 	4.00 	0.00 	0.00 	1 	; 
 	386 	454 	  2400.000 	302.000 	11.6666670000 	1.000 	4.00 	0.00 	0.00 	1 	; 
 	387 	286 	  2400.000 	219.000 	13.3333330000 	1.000 	4.00 	0.00 	0.00 	1 	; 
 	388 	387 	  2400.000 	 80.000 	 2.3333330000 	1.000 	4.00 	0.00 	0.00 	1 	; 
 	389 	391 	  2800.000 	150.000 	 7.000 	1.000 	4.00 	0.00 	0.00 	1 	; 
 	390 	397 	   900.000 	141.000 	 4.6666670000 	1.000 	4.00 	0.00 	0.00 	1 	; 
 	391 	390 	   900.000 	541.000 	16.6666670000 	1.000 	4.00 	0.00 	0.00 	1 	; 
 	391 	452 	  2800.000 	 25.000 	 1.3333330000 	1.000 	4.00 	0.00 	0.00 	1 	; 
 	392 	393 	  2400.000 	 80.000 	 2.000 	1.000 	4.00 	0.00 	0.00 	1 	; 
 	393 	869 	  2400.000 	 82.000 	 2.000 	1.000 	4.00 	0.00 	0.00 	1 	; 
 	394 	396 	  2400.000 	 79.000 	 7.000 	1.000 	4.00 	0.00 	0.00 	1 	; 
 	395 	18  	999999.000 	  0.000 	 0.000 	0.000 	4.00 	0.00 	0.00 	0 	; 
 	395 	454 	   900.000 	136.000 	 3.3333330000 	1.000 	4.00 	0.00 	0.00 	1 	; 
 	396 	392 	  2400.000 	 80.000 	 2.000 	1.000 	4.00 	0.00 	0.00 	1 	; 
 	397 	395 	   900.000 	175.000 	 4.3333330000 	1.000 	4.00 	0.00 	0.00 	1 	; 
 	397 	398 	   900.000 	 23.000 	 2.000 	1.000 	4.00 	0.00 	0.00 	1 	; 
 	398 	397 	   900.000 	 23.000 	 0.6666670000 	1.000 	4.00 	0.00 	0.00 	1 	; 
 	398 	451 	   900.000 	452.000 	18.3333330000 	1.000 	4.00 	0.00 	0.00 	1 	; 
 	399 	500 	  2800.000 	213.000 	 5.3333330000 	1.000 	4.00 	0.00 	0.00 	1 	; 
 	399 	501 	   900.000 	252.000 	12.6666670000 	1.000 	4.00 	0.00 	0.00 	1 	; 
 	399 	630 	  2800.000 	456.000 	13.000 	1.000 	4.00 	0.00 	0.00 	1 	; 
 	400 	399 	  2800.000 	161.000 	 4.000 	1.000 	4.00 	0.00 	0.00 	1 	; 
 	401 	88  	999999.000 	  0.000 	 0.000 	0.000 	4.00 	0.00 	0.00 	0 	; 
 	401 	402 	   900.000 	 20.000 	 0.3333330000 	1.000 	4.00 	0.00 	0.00 	1 	; 
 	401 	404 	   900.000 	 49.000 	 1.6666670000 	1.000 	4.00 	0.00 	0.00 	1 	; 
 	401 	939 	   900.000 	399.000 	14.3333330000 	1.000 	4.00 	0.00 	0.00 	1 	; 
 	402 	88  	999999.000 	  0.000 	 0.000 	0.000 	4.00 	0.00 	0.00 	0 	; 
 	402 	401 	   900.000 	 20.000 	 1.000 	1.000 	4.00 	0.00 	0.00 	1 	; 
 	402 	403 	   900.000 	 86.000 	 6.3333330000 	1.000 	4.00 	0.00 	0.00 	1 	; 
 	403 	260 	   900.000 	 29.000 	 0.6666670000 	1.000 	4.00 	0.00 	0.00 	1 	; 
 	404 	548 	   600.000 	519.000 	23.6666670000 	1.000 	4.00 	0.00 	0.00 	1 	; 
 	405 	337 	   900.000 	171.000 	 7.3333330000 	1.000 	4.00 	0.00 	0.00 	1 	; 
 	406 	122 	   900.000 	252.000 	 6.3333330000 	1.000 	4.00 	0.00 	0.00 	1 	; 
 	407 	410 	   900.000 	 47.000 	 1.6666670000 	1.000 	4.00 	0.00 	0.00 	1 	; 
 	407 	449 	  2400.000 	216.000 	 5.3333330000 	1.000 	4.00 	0.00 	0.00 	1 	; 
 	407 	450 	   900.000 	135.000 	 4.3333330000 	1.000 	4.00 	0.00 	0.00 	1 	; 
 	408 	410 	   900.000 	 61.000 	 2.6666670000 	1.000 	4.00 	0.00 	0.00 	1 	; 
 	409 	410 	  2400.000 	215.000 	 8.6666670000 	1.000 	4.00 	0.00 	0.00 	1 	; 
 	410 	407 	   900.000 	 47.000 	 1.6666670000 	1.000 	4.00 	0.00 	0.00 	1 	; 
